|BillingRate:100||Comment:||CostRate:10||Date:2012-08-10||Hours:4||ID:4isE0WgQeZyOWs-e_IY5hKw2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:4loX0hNU8dKi9_KPuMlfOzQ2|
|BillingRate:100||Comment:||CostRate:75||Date:2012-08-10||Hours:5||ID:464GMeKMSbupHygYT-b7sig2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:4L7d9-_eoPMx6qmGd0jImLA2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-14||Hours:2||ID:4xNl0o7LbARBfaxIvAXHYkw2||IsBillable:false||JobID:4-IInj-xjQdEvMX_vTujIeg2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-14||Hours:3||ID:4JHiGtXsu5s7X0ecFjPc8kQ2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-15||Hours:1||ID:4R2eENKem0LozuP-PV2wkyw2||IsBillable:false||JobID:4SXn1bX3GOxhk4wrzmJQb9A2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-17||Hours:1||ID:4jLXgbCwVOi4g7XG9tIPBTg2||IsBillable:false||JobID:4SXn1bX3GOxhk4wrzmJQb9A2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-17||Hours:1||ID:4tDIOfaQzV18HHFGshX_dqw2||IsBillable:false||JobID:4SXn1bX3GOxhk4wrzmJQb9A2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-17||Hours:1||ID:4o9Yn2aOkE8Gq0H7QvpMNiQ2||IsBillable:false||JobID:4-IInj-xjQdEvMX_vTujIeg2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-20||Hours:2||ID:48eY-gb2VPfJLybnpSq8NEQ2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-28||Hours:1||ID:4-SkYHXhbfKpyN7x4ipOCFg2||IsBillable:false||JobID:4SXn1bX3GOxhk4wrzmJQb9A2||TaskID:46v3MLel1CTGHD7u9odU5qw2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-28||Hours:3||ID:43NvaF1nIP1VJq29cDfftNQ2||IsBillable:false||JobID:4-IInj-xjQdEvMX_vTujIeg2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:Hello sdfkj fie||CostRate:10||Date:2012-08-29||Hours:0.5||ID:4wE81VW225QxCzlDIVt0A5A2||IsBillable:false||JobID:4SXn1bX3GOxhk4wrzmJQb9A2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-09-01||Hours:2||ID:4Xc3SZPcG199wb1A7CAeeuQ2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:4loX0hNU8dKi9_KPuMlfOzQ2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-09-04||Hours:1||ID:4TlwIZ32LRcZsTnKSj2bNOQ2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-09-04||Hours:1||ID:4rwYRzMg9ikaxqfkADYg0gA2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
